Program, Homo
Version, 2.0
Input file,../../work/4_mask/Mask.fst
Characters,Recoded amino acids (AGPST|DENQ|HKR|MIVL|WFY|C) [D6]
Sequences,63

Taxon 1,Taxon 2,Bowker,df,p,defs,dems,dcfs,Sites
Norovirus_GV.1a,Norovirus_GV.1j,3.33333,6,0.765996,0.00128866,0.00182244,0.745356,1552
Norovirus_GV.1a,Norovirus_GVI.1a,16.0346,15,0.379758,0.0110667,0.0181101,1.03391,1552
Norovirus_GV.1a,Norovirus_GVI.1b,11.3939,15,0.724203,0.0101469,0.0165029,0.871547,1552
Norovirus_GV.1a,Norovirus_GVI.1c,11.8304,15,0.691816,0.00951342,0.015437,0.888085,1552
Norovirus_GV.1a,Norovirus_GVI.1d,11.0121,15,0.751739,0.0100441,0.017096,0.856818,1552
Norovirus_GV.1a,Norovirus_GVI.1e,11.0121,15,0.751739,0.0100441,0.017096,0.856818,1552
Norovirus_GV.1a,Norovirus_GVI.1f,16.0346,15,0.379758,0.0110667,0.0181101,1.03391,1552
Norovirus_GV.1a,Norovirus_GVI.1g,15.6921,15,0.402804,0.0113885,0.0202864,1.02281,1551
Norovirus_GV.1a,Norovirus_GVI.1h,11.6143,15,0.707956,0.00938158,0.0154907,0.879936,1552
Norovirus_GV.1a,Norovirus_GVI.1i,12.3365,15,0.653403,0.00953521,0.0151109,0.90688,1552
Norovirus_GV.1a,Norovirus_GVI.1j,12.3365,15,0.653403,0.00953521,0.0151109,0.90688,1552
Norovirus_GV.1a,Norovirus_GVII.1a,25.5025,15,0.0435883,0.0132561,0.0203315,1.30391,1546
Norovirus_GV.1a,Norovirus_GVIII.1a,9.68591,15,0.839018,0.00737469,0.00942573,0.803572,1552
Norovirus_GV.1a,Norwalk-like_virus,10.1348,15,0.811178,0.00696949,0.0108966,0.82198,1552
Norovirus_GV.1b,Norovirus_GV.1c,7.66667,5,0.175588,0.00266007,0.0037619,1.23828,1550
Norovirus_GV.1b,Norovirus_GV.1d,14.9871,13,0.308161,0.0118611,0.0100777,1.07371,1550
Norovirus_GV.1b,Norovirus_GV.1e,11.9933,13,0.528196,0.00989014,0.00632126,0.9605,1550
Norovirus_GV.1b,Norovirus_GV.1f,13.046,13,0.444266,0.0105617,0.00763365,1.00177,1550
Norovirus_GV.1b,Norovirus_GV.1g,13.046,13,0.444266,0.0105617,0.00763365,1.00177,1550
Norovirus_GV.1b,Norovirus_GV.1h,13.8882,13,0.381768,0.0117731,0.00816072,1.0336,1550
Norovirus_GV.1b,Norovirus_GV.1i,12.843,13,0.460007,0.0107956,0.00746828,0.993945,1550
Norovirus_GV.1b,Norovirus_GV.1j,12.843,13,0.460007,0.0107956,0.00746828,0.993945,1550
Norovirus_GV.1b,Norovirus_GVI.1a,15.7488,13,0.262959,0.0113592,0.0173115,1.10066,1550
Norovirus_GV.1b,Norovirus_GVI.1b,12.2428,13,0.50784,0.0101805,0.0140165,0.970441,1550
Norovirus_GV.1b,Norovirus_GVI.1c,14.7071,14,0.398468,0.0123258,0.0177155,1.02494,1550
Norovirus_GV.1b,Norovirus_GVI.1d,9.63446,13,0.723518,0.00900919,0.0147966,0.860879,1550
Norovirus_GV.1b,Norovirus_GVI.1e,9.63446,13,0.723518,0.00900919,0.0147966,0.860879,1550
Norovirus_GV.1b,Norovirus_GVI.1f,15.7488,13,0.262959,0.0113592,0.0173115,1.10066,1550
Norovirus_GV.1b,Norovirus_GVI.1g,11.3098,14,0.661547,0.0101666,0.0188438,0.8988,1549
Norovirus_GV.1b,Norovirus_GVI.1h,14.3828,14,0.4216,0.0121558,0.0180415,1.01358,1550
Norovirus_GV.1b,Norovirus_GVI.1i,12.6911,13,0.471947,0.00972033,0.0138972,0.988047,1550
Norovirus_GV.1b,Norovirus_GVI.1j,12.6911,13,0.471947,0.00972033,0.0138972,0.988047,1550
Norovirus_GV.1b,Norovirus_GVII.1a,21.4627,14,0.0903499,0.0129534,0.0165884,1.23816,1544
Norovirus_GV.1b,Norovirus_GVIII.1a,8.58992,14,0.856389,0.00800624,0.0104029,0.783305,1550
Norovirus_GV.1b,Norwalk-like_virus,14.3319,14,0.42529,0.00916946,0.0149087,1.01178,1550
Norovirus_GV.1c,Norovirus_GV.1d,13.8714,13,0.382964,0.0117199,0.00836225,1.03297,1550
Norovirus_GV.1c,Norovirus_GV.1e,11.9005,13,0.535815,0.00984796,0.00618817,0.956779,1550
Norovirus_GV.1c,Norovirus_GV.1f,13.1244,13,0.438252,0.0105617,0.00724192,1.00477,1550
Norovirus_GV.1c,Norovirus_GV.1g,13.1249,13,0.438212,0.0105617,0.00724192,1.00479,1550
Norovirus_GV.1c,Norovirus_GV.1h,14.4505,13,0.342898,0.011577,0.00800624,1.05431,1550
Norovirus_GV.1c,Norovirus_GV.1i,13.5028,13,0.409763,0.0109107,0.00741234,1.01916,1550
Norovirus_GV.1c,Norovirus_GV.1j,13.5028,13,0.409763,0.0109107,0.00741234,1.01916,1550
Norovirus_GV.1c,Norovirus_GVI.1a,15.6445,13,0.268861,0.0111559,0.0184295,1.09701,1550
Norovirus_GV.1c,Norovirus_GVI.1b,12.0921,13,0.520107,0.00997395,0.0164485,0.964449,1550
Norovirus_GV.1c,Norovirus_GVI.1c,13.3758,14,0.497167,0.0112488,0.0184746,0.977454,1550
Norovirus_GV.1c,Norovirus_GVI.1d,9.77399,13,0.712303,0.00912396,0.017045,0.86709,1550
Norovirus_GV.1c,Norovirus_GVI.1e,9.77399,13,0.712303,0.00912396,0.017045,0.86709,1550
Norovirus_GV.1c,Norovirus_GVI.1f,15.6445,13,0.268861,0.0111559,0.0184295,1.09701,1550
Norovirus_GV.1c,Norovirus_GVI.1g,11.8737,14,0.616444,0.0107057,0.0213334,0.920936,1549
Norovirus_GV.1c,Norovirus_GVI.1h,13.0625,14,0.521606,0.0110245,0.0186763,0.965939,1550
Norovirus_GV.1c,Norovirus_GVI.1i,12.4235,13,0.49326,0.00939369,0.0155643,0.977575,1550
Norovirus_GV.1c,Norovirus_GVI.1j,12.4235,13,0.49326,0.00939369,0.0155643,0.977575,1550
Norovirus_GV.1c,Norovirus_GVII.1a,19.5901,14,0.143604,0.0125921,0.0170867,1.18292,1544
Norovirus_GV.1c,Norovirus_GVIII.1a,8.24476,14,0.876189,0.00776877,0.0104428,0.767405,1550
Norovirus_GV.1c,Norwalk-like_virus,13.8245,14,0.462864,0.00912396,0.0150476,0.993713,1550
Norovirus_GV.1d,Norovirus_GV.1e,6.97778,10,0.727541,0.00352914,0.00523456,0.835331,1552
Norovirus_GV.1d,Norovirus_GV.1f,6.61905,9,0.676714,0.00249548,0.004274,0.857584,1552
Norovirus_GV.1d,Norovirus_GV.1g,6.33333,9,0.706149,0.00249548,0.004274,0.83887,1552
Norovirus_GV.1d,Norovirus_GV.1h,8.4,9,0.494392,0.00273366,0.00446405,0.966092,1552
Norovirus_GV.1d,Norovirus_GV.1i,8.28571,8,0.40607,0.00280857,0.0045561,1.0177,1552
Norovirus_GV.1d,Norovirus_GV.1j,8.28571,8,0.40607,0.00280857,0.0045561,1.0177,1552
Norovirus_GV.1d,Norovirus_GVI.1a,16.3843,15,0.35698,0.0119332,0.0180412,1.04513,1552
Norovirus_GV.1d,Norovirus_GVI.1b,13.2832,15,0.580433,0.0117756,0.0180412,0.941035,1552
Norovirus_GV.1d,Norovirus_GVI.1c,14.2132,15,0.509427,0.00989838,0.0151657,0.973419,1552
Norovirus_GV.1d,Norovirus_GVI.1d,13.3942,15,0.571876,0.0117579,0.0184508,0.94496,1552
Norovirus_GV.1d,Norovirus_GVI.1e,13.3942,15,0.571876,0.0117579,0.0184508,0.94496,1552
Norovirus_GV.1d,Norovirus_GVI.1f,16.3843,15,0.35698,0.0119332,0.0180412,1.04513,1552
Norovirus_GV.1d,Norovirus_GVI.1g,18.1001,15,0.257441,0.0124354,0.0217309,1.09849,1551
Norovirus_GV.1d,Norovirus_GVI.1h,14.1936,15,0.510903,0.00994024,0.0150834,0.972747,1552
Norovirus_GV.1d,Norovirus_GVI.1i,13.1034,15,0.594311,0.0102487,0.0158615,0.934644,1552
Norovirus_GV.1d,Norovirus_GVI.1j,13.1034,15,0.594311,0.0102487,0.0158615,0.934644,1552
Norovirus_GV.1d,Norovirus_GVII.1a,23.9287,14,0.0467389,0.01475,0.0206784,1.30736,1546
Norovirus_GV.1d,Norovirus_GVIII.1a,10.051,15,0.816522,0.00759654,0.00924787,0.818574,1552
Norovirus_GV.1d,Norwalk-like_virus,12.0791,15,0.673034,0.00847484,0.0105874,0.897369,1552
Norovirus_GV.1e,Norovirus_GV.1f,5,5,0.41588,0.00170474,0.00157828,1,1552
Norovirus_GV.1e,Norovirus_GV.1g,5,5,0.41588,0.00170474,0.00157828,1,1552
Norovirus_GV.1e,Norovirus_GV.1h,5.66667,9,0.77276,0.00203755,0.00302218,0.793492,1552
Norovirus_GV.1e,Norovirus_GV.1i,8.33333,8,0.401605,0.002137,0.00182244,1.02062,1552
Norovirus_GV.1e,Norovirus_GV.1j,8.33333,8,0.401605,0.002137,0.00182244,1.02062,1552
Norovirus_GV.1e,Norovirus_GVI.1a,14.7918,15,0.466517,0.0108009,0.0181559,0.993035,1552
Norovirus_GV.1e,Norovirus_GVI.1b,10.012,15,0.818987,0.00972917,0.0159659,0.816985,1552
Norovirus_GV.1e,Norovirus_GVI.1c,10.258,15,0.803203,0.00933723,0.0163258,0.826963,1552
Norovirus_GV.1e,Norovirus_GVI.1d,9.59154,15,0.844617,0.00966495,0.0163766,0.799647,1552
Norovirus_GV.1e,Norovirus_GVI.1e,9.59154,15,0.844617,0.00966495,0.0163766,0.799647,1552
Norovirus_GV.1e,Norovirus_GVI.1f,14.7918,15,0.466517,0.0108009,0.0181559,0.993035,1552
Norovirus_GV.1e,Norovirus_GVI.1g,13.9075,15,0.532554,0.0110551,0.0199975,0.962896,1551
Norovirus_GV.1e,Norovirus_GVI.1h,10.1589,15,0.809629,0.00929266,0.0165029,0.822957,1552
Norovirus_GV.1e,Norovirus_GVI.1i,10.8071,15,0.766142,0.00908939,0.0149451,0.848809,1552
Norovirus_GV.1e,Norovirus_GVI.1j,10.8071,15,0.766142,0.00908939,0.0149451,0.848809,1552
Norovirus_GV.1e,Norovirus_GVII.1a,23.2052,15,0.0798791,0.0123577,0.0181574,1.24379,1546
Norovirus_GV.1e,Norovirus_GVIII.1a,6.90472,14,0.938323,0.00590538,0.0096003,0.702278,1552
Norovirus_GV.1e,Norwalk-like_virus,11.7997,15,0.694123,0.00728976,0.0118108,0.886931,1552
Norovirus_GV.1f,Norovirus_GV.1g,0,1,1,0,0,0,1552
Norovirus_GV.1f,Norovirus_GV.1h,3.66667,7,0.81727,0.00144077,0.00182244,0.723747,1552
Norovirus_GV.1f,Norovirus_GV.1i,4,5,0.549416,0.00128866,0.00128866,0.894427,1552
Norovirus_GV.1f,Norovirus_GV.1j,4,5,0.549416,0.00128866,0.00128866,0.894427,1552
Norovirus_GV.1f,Norovirus_GVI.1a,15.5209,15,0.414584,0.0109156,0.0183832,1.01722,1552
Norovirus_GV.1f,Norovirus_GVI.1b,11.0407,15,0.749702,0.0103093,0.0166032,0.857933,1552
Norovirus_GV.1f,Norovirus_GVI.1c,11.114,15,0.744473,0.00929266,0.0160695,0.860774,1552
Norovirus_GV.1f,Norovirus_GVI.1d,10.9683,15,0.754838,0.0104493,0.017096,0.855114,1552
Norovirus_GV.1f,Norovirus_GVI.1e,10.9683,15,0.754838,0.0104493,0.017096,0.855114,1552
Norovirus_GV.1f,Norovirus_GVI.1f,15.5209,15,0.414584,0.0109156,0.0183832,1.01722,1552
Norovirus_GV.1f,Norovirus_GVI.1g,15.3207,15,0.428572,0.0114612,0.0204497,1.01063,1551
Norovirus_GV.1f,Norovirus_GVI.1h,11.016,15,0.751462,0.00924787,0.0161726,0.85697,1552
Norovirus_GV.1f,Norovirus_GVI.1i,11.642,15,0.705903,0.00927029,0.0153291,0.880982,1552
Norovirus_GV.1f,Norovirus_GVI.1j,11.642,15,0.705903,0.00927029,0.0153291,0.880982,1552
Norovirus_GV.1f,Norovirus_GVII.1a,23.816,15,0.0682846,0.0130493,0.0190129,1.26005,1546
Norovirus_GV.1f,Norovirus_GVIII.1a,10.4938,15,0.787587,0.00621369,0.00942573,0.836411,1552
Norovirus_GV.1f,Norwalk-like_virus,12.4139,15,0.647469,0.00743077,0.0112712,0.909721,1552
Norovirus_GV.1g,Norovirus_GV.1h,3.66667,7,0.81727,0.00144077,0.00182244,0.723747,1552
Norovirus_GV.1g,Norovirus_GV.1i,4,5,0.549416,0.00128866,0.00128866,0.894427,1552
Norovirus_GV.1g,Norovirus_GV.1j,4,5,0.549416,0.00128866,0.00128866,0.894427,1552
Norovirus_GV.1g,Norovirus_GVI.1a,15.7211,15,0.400823,0.0111229,0.0183832,1.02376,1552
Norovirus_GV.1g,Norovirus_GVI.1b,11.0632,15,0.748104,0.0102081,0.0166032,0.858804,1552
Norovirus_GV.1g,Norovirus_GVI.1c,10.6952,15,0.773888,0.0092254,0.0160695,0.8444,1552
Norovirus_GV.1g,Norovirus_GVI.1d,10.8693,15,0.761804,0.0101878,0.017096,0.851246,1552
Norovirus_GV.1g,Norovirus_GVI.1e,10.8693,15,0.761804,0.0101878,0.017096,0.851246,1552
Norovirus_GV.1g,Norovirus_GVI.1f,15.7211,15,0.400823,0.0111229,0.0183832,1.02376,1552
Norovirus_GV.1g,Norovirus_GVI.1g,15.2632,15,0.43263,0.0113702,0.0204497,1.00874,1551
Norovirus_GV.1g,Norovirus_GVI.1h,10.5972,15,0.780594,0.00918029,0.0161726,0.840522,1552
Norovirus_GV.1g,Norovirus_GVI.1i,11.7793,15,0.69565,0.00942573,0.0153291,0.886165,1552
Norovirus_GV.1g,Norovirus_GVI.1j,11.7793,15,0.69565,0.00942573,0.0153291,0.886165,1552
Norovirus_GV.1g,Norovirus_GVII.1a,23.8473,15,0.0677331,0.0130493,0.0190129,1.26088,1546
Norovirus_GV.1g,Norovirus_GVIII.1a,10.4938,15,0.787587,0.00621369,0.00942573,0.836411,1552
Norovirus_GV.1g,Norwalk-like_virus,12.4139,15,0.647469,0.00743077,0.0112712,0.909721,1552
Norovirus_GV.1h,Norovirus_GV.1i,3.33333,6,0.765996,0.00128866,0.00182244,0.745356,1552
Norovirus_GV.1h,Norovirus_GV.1j,3.33333,6,0.765996,0.00128866,0.00182244,0.745356,1552
Norovirus_GV.1h,Norovirus_GVI.1a,16.0346,15,0.379758,0.0110667,0.0181101,1.03391,1552
Norovirus_GV.1h,Norovirus_GVI.1b,11.3939,15,0.724203,0.0101469,0.0165029,0.871547,1552
Norovirus_GV.1h,Norovirus_GVI.1c,11.8304,15,0.691816,0.00951342,0.015437,0.888085,1552
Norovirus_GV.1h,Norovirus_GVI.1d,11.0121,15,0.751739,0.0100441,0.017096,0.856818,1552
Norovirus_GV.1h,Norovirus_GVI.1e,11.0121,15,0.751739,0.0100441,0.017096,0.856818,1552
Norovirus_GV.1h,Norovirus_GVI.1f,16.0346,15,0.379758,0.0110667,0.0181101,1.03391,1552
Norovirus_GV.1h,Norovirus_GVI.1g,15.6921,15,0.402804,0.0113885,0.0202864,1.02281,1551
Norovirus_GV.1h,Norovirus_GVI.1h,11.6143,15,0.707956,0.00938158,0.0154907,0.879936,1552
Norovirus_GV.1h,Norovirus_GVI.1i,12.3365,15,0.653403,0.00953521,0.0151109,0.90688,1552
Norovirus_GV.1h,Norovirus_GVI.1j,12.3365,15,0.653403,0.00953521,0.0151109,0.90688,1552
Norovirus_GV.1h,Norovirus_GVII.1a,25.5025,15,0.0435883,0.0132561,0.0203315,1.30391,1546
Norovirus_GV.1h,Norovirus_GVIII.1a,9.68591,15,0.839018,0.00737469,0.00942573,0.803572,1552
Norovirus_GV.1h,Norwalk-like_virus,10.1348,15,0.811178,0.00696949,0.0108966,0.82198,1552
Norovirus_GV.1i,Norovirus_GV.1j,0,0,1,0,0,Nan,1552
Norovirus_GV.1i,Norovirus_GVI.1a,15.2669,15,0.43237,0.0107624,0.0173132,1.00886,1552
Norovirus_GV.1i,Norovirus_GVI.1b,10.7825,15,0.767853,0.0100648,0.0154907,0.847841,1552
Norovirus_GV.1i,Norovirus_GVI.1c,10.5041,15,0.786892,0.00869249,0.0150558,0.836823,1552
Norovirus_GV.1i,Norovirus_GVI.1d,10.7546,15,0.769791,0.0102487,0.0159659,0.846741,1552
Norovirus_GV.1i,Norovirus_GVI.1e,10.7546,15,0.769791,0.0102487,0.0159659,0.846741,1552
Norovirus_GV.1i,Norovirus_GVI.1f,15.2669,15,0.43237,0.0107624,0.0173132,1.00886,1552
Norovirus_GV.1i,Norovirus_GVI.1g,14.7212,15,0.471678,0.0109036,0.0193853,0.990664,1551
Norovirus_GV.1i,Norovirus_GVI.1h,10.4845,15,0.78821,0.00874012,0.0151931,0.836041,1552
Norovirus_GV.1i,Norovirus_GVI.1i,11.2519,15,0.734545,0.00890482,0.0142045,0.866097,1552
Norovirus_GV.1i,Norovirus_GVI.1j,11.2519,15,0.734545,0.00890482,0.0142045,0.866097,1552
Norovirus_GV.1i,Norovirus_GVII.1a,23.7462,15,0.0695306,0.0129366,0.0194695,1.25821,1546
Norovirus_GV.1i,Norovirus_GVIII.1a,10.3308,15,0.798435,0.00604435,0.00977175,0.82989,1552
Norovirus_GV.1i,Norwalk-like_virus,12.9116,15,0.609123,0.00773196,0.0110855,0.92778,1552
Norovirus_GV.1j,Norovirus_GVI.1a,15.2669,15,0.43237,0.0107624,0.0173132,1.00886,1552
Norovirus_GV.1j,Norovirus_GVI.1b,10.7825,15,0.767853,0.0100648,0.0154907,0.847841,1552
Norovirus_GV.1j,Norovirus_GVI.1c,10.5041,15,0.786892,0.00869249,0.0150558,0.836823,1552
Norovirus_GV.1j,Norovirus_GVI.1d,10.7546,15,0.769791,0.0102487,0.0159659,0.846741,1552
Norovirus_GV.1j,Norovirus_GVI.1e,10.7546,15,0.769791,0.0102487,0.0159659,0.846741,1552
Norovirus_GV.1j,Norovirus_GVI.1f,15.2669,15,0.43237,0.0107624,0.0173132,1.00886,1552
Norovirus_GV.1j,Norovirus_GVI.1g,14.7212,15,0.471678,0.0109036,0.0193853,0.990664,1551
Norovirus_GV.1j,Norovirus_GVI.1h,10.4845,15,0.78821,0.00874012,0.0151931,0.836041,1552
Norovirus_GV.1j,Norovirus_GVI.1i,11.2519,15,0.734545,0.00890482,0.0142045,0.866097,1552
Norovirus_GV.1j,Norovirus_GVI.1j,11.2519,15,0.734545,0.00890482,0.0142045,0.866097,1552
Norovirus_GV.1j,Norovirus_GVII.1a,23.7462,15,0.0695306,0.0129366,0.0194695,1.25821,1546
Norovirus_GV.1j,Norovirus_GVIII.1a,10.3308,15,0.798435,0.00604435,0.00977175,0.82989,1552
Norovirus_GV.1j,Norwalk-like_virus,12.9116,15,0.609123,0.00773196,0.0110855,0.92778,1552
Norovirus_GVI.1a,Norovirus_GVI.1b,10.5254,11,0.483839,0.00417573,0.00762381,0.978188,1552
Norovirus_GVI.1a,Norovirus_GVI.1c,14.9269,14,0.383168,0.00542922,0.00569057,1.03257,1552
Norovirus_GVI.1a,Norovirus_GVI.1d,9.11515,11,0.611264,0.00386598,0.00783861,0.910302,1552
Norovirus_GVI.1a,Norovirus_GVI.1e,9.11515,11,0.611264,0.00386598,0.00783861,0.910302,1552
Norovirus_GVI.1a,Norovirus_GVI.1f,0,0,1,0,0,Nan,1552
Norovirus_GVI.1a,Norovirus_GVI.1g,11.4048,11,0.410003,0.00558366,0.00907237,1.01823,1551
Norovirus_GVI.1a,Norovirus_GVI.1h,15.2063,14,0.364197,0.00561714,0.0064433,1.04219,1552
Norovirus_GVI.1a,Norovirus_GVI.1i,11.5254,12,0.484507,0.00412572,0.00437006,0.980025,1552
Norovirus_GVI.1a,Norovirus_GVI.1j,11.5254,12,0.484507,0.00412572,0.00437006,0.980025,1552
Norovirus_GVI.1a,Norovirus_GVII.1a,31.1671,15,0.00834353,0.0145788,0.0268882,1.44146,1546
Norovirus_GVI.1a,Norovirus_GVIII.1a,17.0806,15,0.314071,0.0104294,0.0181559,1.0671,1552
Norovirus_GVI.1a,Norwalk-like_virus,9.86162,14,0.772229,0.00899758,0.0143209,0.839286,1552
Norovirus_GVI.1b,Norovirus_GVI.1c,10.3333,10,0.411752,0.00523456,0.0106266,1.01653,1552
Norovirus_GVI.1b,Norovirus_GVI.1d,2.86667,5,0.720533,0.00144077,0.00182244,0.757188,1552
Norovirus_GVI.1b,Norovirus_GVI.1e,2.86667,5,0.720533,0.00144077,0.00182244,0.757188,1552
Norovirus_GVI.1b,Norovirus_GVI.1f,10.5254,11,0.483839,0.00417573,0.00762381,0.978188,1552
Norovirus_GVI.1b,Norovirus_GVI.1g,7.06667,9,0.630178,0.00375948,0.00531671,0.886107,1551
Norovirus_GVI.1b,Norovirus_GVI.1h,11.7879,10,0.299504,0.00572693,0.01149,1.08572,1552
Norovirus_GVI.1b,Norovirus_GVI.1i,4.42857,6,0.618886,0.00232316,0.0040751,0.859125,1552
Norovirus_GVI.1b,Norovirus_GVI.1j,4.42857,6,0.618886,0.00232316,0.0040751,0.859125,1552
Norovirus_GVI.1b,Norovirus_GVII.1a,30.3484,15,0.0107254,0.011625,0.0239415,1.4224,1546
Norovirus_GVI.1b,Norovirus_GVIII.1a,13.7434,15,0.545071,0.00927029,0.0179026,0.957198,1552
Norovirus_GVI.1b,Norwalk-like_virus,7.38058,13,0.881489,0.00935943,0.0154907,0.753483,1552
Norovirus_GVI.1c,Norovirus_GVI.1d,13.5333,10,0.195361,0.00628015,0.0113079,1.16333,1552
Norovirus_GVI.1c,Norovirus_GVI.1e,13.5333,10,0.195361,0.00628015,0.0113079,1.16333,1552
Norovirus_GVI.1c,Norovirus_GVI.1f,14.9269,14,0.383168,0.00542922,0.00569057,1.03257,1552
Norovirus_GVI.1c,Norovirus_GVI.1g,15.7714,10,0.106365,0.00641513,0.0122671,1.25584,1551
Norovirus_GVI.1c,Norovirus_GVI.1h,1,1,0.317311,0.00064433,0.00091122,1,1552
Norovirus_GVI.1c,Norovirus_GVI.1i,11.1111,12,0.519421,0.00422515,0.00681895,0.96225,1552
Norovirus_GVI.1c,Norovirus_GVI.1j,11.1111,12,0.519421,0.00422515,0.00681895,0.96225,1552
Norovirus_GVI.1c,Norovirus_GVII.1a,36.4287,15,0.00153255,0.0142596,0.0272898,1.55839,1546
Norovirus_GVI.1c,Norovirus_GVIII.1a,15.3508,15,0.426458,0.00902062,0.0161982,1.01162,1552
Norovirus_GVI.1c,Norwalk-like_virus,6.99325,13,0.902499,0.00802184,0.0113811,0.733445,1552
Norovirus_GVI.1d,Norovirus_GVI.1e,0,0,1,0,0,Nan,1552
Norovirus_GVI.1d,Norovirus_GVI.1f,9.11515,11,0.611264,0.00386598,0.00783861,0.910302,1552
Norovirus_GVI.1d,Norovirus_GVI.1g,5.53333,9,0.785562,0.00381436,0.00604825,0.784101,1551
Norovirus_GVI.1d,Norovirus_GVI.1h,14.8381,10,0.138077,0.00675779,0.0121913,1.21812,1552
Norovirus_GVI.1d,Norovirus_GVI.1i,2.66667,7,0.914033,0.00273366,0.00464633,0.617213,1552
Norovirus_GVI.1d,Norovirus_GVI.1j,2.66667,7,0.914033,0.00273366,0.00464633,0.617213,1552
Norovirus_GVI.1d,Norovirus_GVII.1a,29.4173,15,0.0142049,0.0114801,0.0243916,1.40041,1546
Norovirus_GVI.1d,Norovirus_GVIII.1a,14.9619,15,0.454162,0.00964345,0.0188515,0.998731,1552
Norovirus_GVI.1d,Norwalk-like_virus,7.96559,13,0.845835,0.00920287,0.0166781,0.782776,1552
Norovirus_GVI.1e,Norovirus_GVI.1f,9.11515,11,0.611264,0.00386598,0.00783861,0.910302,1552
Norovirus_GVI.1e,Norovirus_GVI.1g,5.53333,9,0.785562,0.00381436,0.00604825,0.784101,1551
Norovirus_GVI.1e,Norovirus_GVI.1h,14.8381,10,0.138077,0.00675779,0.0121913,1.21812,1552
Norovirus_GVI.1e,Norovirus_GVI.1i,2.66667,7,0.914033,0.00273366,0.00464633,0.617213,1552
Norovirus_GVI.1e,Norovirus_GVI.1j,2.66667,7,0.914033,0.00273366,0.00464633,0.617213,1552
Norovirus_GVI.1e,Norovirus_GVII.1a,29.4173,15,0.0142049,0.0114801,0.0243916,1.40041,1546
Norovirus_GVI.1e,Norovirus_GVIII.1a,14.9619,15,0.454162,0.00964345,0.0188515,0.998731,1552
Norovirus_GVI.1e,Norwalk-like_virus,7.96559,13,0.845835,0.00920287,0.0166781,0.782776,1552
Norovirus_GVI.1f,Norovirus_GVI.1g,11.4048,11,0.410003,0.00558366,0.00907237,1.01823,1551
Norovirus_GVI.1f,Norovirus_GVI.1h,15.2063,14,0.364197,0.00561714,0.0064433,1.04219,1552
Norovirus_GVI.1f,Norovirus_GVI.1i,11.5254,12,0.484507,0.00412572,0.00437006,0.980025,1552
Norovirus_GVI.1f,Norovirus_GVI.1j,11.5254,12,0.484507,0.00412572,0.00437006,0.980025,1552
Norovirus_GVI.1f,Norovirus_GVII.1a,31.1671,15,0.00834353,0.0145788,0.0268882,1.44146,1546
Norovirus_GVI.1f,Norovirus_GVIII.1a,17.0806,15,0.314071,0.0104294,0.0181559,1.0671,1552
Norovirus_GVI.1f,Norwalk-like_virus,9.86162,14,0.772229,0.00899758,0.0143209,0.839286,1552
Norovirus_GVI.1g,Norovirus_GVI.1h,16.4667,10,0.0870302,0.00682334,0.0130869,1.28323,1551
Norovirus_GVI.1g,Norovirus_GVI.1i,9.09524,11,0.613102,0.00482483,0.00751896,0.909307,1551
Norovirus_GVI.1g,Norovirus_GVI.1j,9.09524,11,0.613102,0.00482483,0.00751896,0.909307,1551
Norovirus_GVI.1g,Norovirus_GVII.1a,34.7412,15,0.0026764,0.0136537,0.0262595,1.52187,1545
Norovirus_GVI.1g,Norovirus_GVIII.1a,18.1375,15,0.255506,0.0109036,0.0210902,1.09962,1551
Norovirus_GVI.1g,Norwalk-like_virus,9.77453,14,0.778475,0.00956312,0.0174915,0.835572,1551
Norovirus_GVI.1h,Norovirus_GVI.1i,11.7778,12,0.463688,0.00464633,0.00767808,0.990697,1552
Norovirus_GVI.1h,Norovirus_GVI.1j,11.7778,12,0.463688,0.00464633,0.00767808,0.990697,1552
Norovirus_GVI.1h,Norovirus_GVII.1a,36.8451,15,0.00133311,0.0145932,0.0275947,1.56727,1546
Norovirus_GVI.1h,Norovirus_GVIII.1a,15.4338,15,0.420644,0.00913495,0.0161211,1.01436,1552
Norovirus_GVI.1h,Norwalk-like_virus,7.01079,13,0.901595,0.00804768,0.0111973,0.734365,1552
Norovirus_GVI.1i,Norovirus_GVI.1j,0,0,1,0,0,Nan,1552
Norovirus_GVI.1i,Norovirus_GVII.1a,30.3113,15,0.010847,0.0127575,0.0243057,1.42153,1546
Norovirus_GVI.1i,Norovirus_GVIII.1a,13.5084,15,0.563088,0.00857225,0.0161982,0.94898,1552
Norovirus_GVI.1i,Norwalk-like_virus,8.59203,13,0.803011,0.00866857,0.0130785,0.812973,1552
Norovirus_GVI.1j,Norovirus_GVII.1a,30.3113,15,0.010847,0.0127575,0.0243057,1.42153,1546
Norovirus_GVI.1j,Norovirus_GVIII.1a,13.5084,15,0.563088,0.00857225,0.0161982,0.94898,1552
Norovirus_GVI.1j,Norwalk-like_virus,8.59203,13,0.803011,0.00866857,0.0130785,0.812973,1552
Norovirus_GVII.1a,Norovirus_GVIII.1a,20.1324,13,0.0919585,0.0117681,0.0162095,1.24445,1546
Norovirus_GVII.1a,Norwalk-like_virus,27.5618,14,0.0162571,0.0137518,0.0195553,1.4031,1546
Norovirus_GVIII.1a,Norwalk-like_virus,12.131,11,0.353879,0.0044173,0.00669607,1.05015,1552
